TMDb ID,IMDb ID,Type,Name,Release Date,Season Number,Episode Number,Rating,Your Rating,Date Rated
25538,tt0244316,movie,一一,2000-09-20T00:00:00Z,,,7.932,9.0,2025-10-01T00:00:00Z
346,tt0047478,movie,七人の侍,1954-04-26T00:00:00Z,,,8.452,8.0,2018-07-03T00:00:00Z
11645,tt0089881,movie,乱,1985-06-01T00:00:00Z,,,8.041,6.0,2020-01-28T00:00:00Z
129,tt0245429,movie,千と千尋の神隠し,2001-07-20T00:00:00Z,,,8.534,7.0,2015-10-11T00:00:00Z
372058,tt5311514,movie,君の名は。,2016-08-26T00:00:00Z,,,8.478,9.0,2022-01-11T00:00:00Z
568160,tt9426210,movie,天気の子,2019-07-19T00:00:00Z,,,7.983,7.0,2023-04-18T00:00:00Z
37557,tt0115012,movie,摇啊摇，摇到外婆桥,1995-09-14T00:00:00Z,,,6.75,5.0,2015-11-20T00:00:00Z
18491,tt0169858,movie,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,1997-07-19T00:00:00Z,,,8.261,4.0,2022-08-29T00:00:00Z
10775,tt0338564,movie,無間道,2002-12-12T00:00:00Z,,,7.799,8.0,2018-11-10T00:00:00Z
11878,tt0055630,movie,用心棒,1961-04-25T00:00:00Z,,,8.091,9.0,2017-09-07T00:00:00Z
776305,tt13651628,movie,竜とそばかすの姫,2021-07-16T00:00:00Z,,,7.644,5.0,2022-01-18T00:00:00Z
548,tt0042876,movie,羅生門,1950-08-26T00:00:00Z,,,8.044,7.0,2019-09-19T00:00:00Z
14756,tt1220719,movie,葉問,2008-12-12T00:00:00Z,,,7.762,9.0,2017-03-06T00:00:00Z
9056,tt0089374,movie,警察故事,1985-12-14T00:00:00Z,,,7.528,8.0,2025-04-05T00:00:00Z
16859,tt0097814,movie,魔女の宅急便,1989-07-29T00:00:00Z,,,7.83,7.0,2024-01-29T00:00:00Z
